"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"35","35","Saturday, May 10","boxscore","NYY","@","MIL","L","4","5","","19-16","2","1.5","Duke","Aceves","Rodriguez","2:48","N","43,085","-"
"36","36","Sunday, May 11","boxscore","NYY","@","MIL","L-wo","5","6","","19-17","2","1.5","Rodriguez","Warren","","3:40","D","43,544","--"
"37","37","Monday, May 12","boxscore","NYY","","NYM","L","7","9","","19-18","2","1.5","Mejia","Thornton","Farnsworth","3:34","N","46,517","---"
"38","38","Tuesday, May 13","boxscore","NYY","","NYM","L","7","12","","19-19","2","1.5","Matsuzaka","Nuno","","3:58","N","45,958","----"
"39","39","Wednesday, May 14","boxscore","NYY","@","NYM","W","4","0","","20-19","2","0.5","Tanaka","Montero","","3:00","N","35,577","+"
"40","40","Thursday, May 15","boxscore","NYY","@","NYM","W","1","0","","21-19","2","0.5","Betances","deGrom","Robertson","3:04","N","40,133","++"
"41","41","Saturday, May 17","boxscore","NYY","","PIT","W","7","1","","22-19","1","Tied","Phelps","Volquez","","2:56","D","47,353","+++"
"42","42","Sunday, May 18 (1)","boxscore","NYY","","PIT","W","4","3","","23-19","1","up 0.5","Kuroda","Morton","Robertson","2:52","D","","++++"
"43","43","Sunday, May 18 (2)","boxscore","NYY","","PIT","L","3","5","","23-20","1","up 0.5","Cole","Aceves","Melancon","3:04","D","46,858","-"
"44","44","Tuesday, May 20","boxscore","NYY","@","CHC","L","1","6","","23-21","2","0.5","Hammel","Tanaka","","3:25","N","38,753","--"
"45","45","Wednesday, May 21","boxscore","NYY","@","CHC","W","4","2","13","24-21","1","Tied","Claiborne","Veras","Robertson","4:39","D","34,808","+"
"46","46","Thursday, May 22","boxscore","NYY","@","CHW","L","2","3","","24-22","2","1.0","Sale","Phelps","Belisario","2:45","N","21,677","-"
"47","47","Friday, May 23","boxscore","NYY","@","CHW","L-wo","5","6","","24-23","3","2.0","Webb","Robertson","","3:52","N","27,091","--"
"48","48","Saturday, May 24","boxscore","NYY","@","CHW","W","4","3","10","25-23","2","2.0","Betances","Putnam","Robertson","2:56","D","33,413","+"
"49","49","Sunday, May 25","boxscore","NYY","@","CHW","W","7","1","","26-23","2","2.0","Tanaka","Rienzo","","3:17","D","39,142","++"
"50","50","Monday, May 26","boxscore","NYY","@","STL","W","6","4","12","27-23","2","2.0","Aceves","Choate","Robertson","3:41","D","47,311","+++"
"Rk","Gm#","Date","","Tm","","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"51","51","Tuesday, May 27","boxscore","NYY","@","STL","L","0","6","","27-24","2","3.0","Lynn","Phelps","","2:41","N","45,202","-"
"52","52","Wednesday, May 28","boxscore","NYY","@","STL","W","7","4","","28-24","2","3.0","Kuroda","Miller","","3:22","N","45,267","+"
"53","53","Friday, May 30","boxscore","NYY","","MIN","L","1","6","","28-25","2","2.5","Nolasco","Nuno","","3:04","N","42,245","-"
"54","54","Saturday, May 31","boxscore","NYY","","MIN","W","3","1","","29-25","2","2.5","Tanaka","Duensing","Robertson","3:04","D","44,346","+"
"55","55","Sunday, Jun 1","boxscore","NYY","","MIN","L","2","7","","29-26","2","3.5","Hughes","Robertson","","2:58","D","42,449","-"
"56","56","Monday, Jun 2","boxscore","NYY","","SEA","L","2","10","","29-27","2","4.0","Hernandez","Phelps","","2:54","N","41,539","--"
"57","57","Tuesday, Jun 3","boxscore","NYY","","OAK","L","2","5","10","29-28","3","5.0","Otero","Warren","Doolittle","3:33","N","41,677","---"
"58","58","Wednesday, Jun 4","boxscore","NYY","","OAK","L","4","7","","29-29","3","6.0","Chavez","Ramirez","Doolittle","3:22","N","37,734","----"
"59","59","Thursday, Jun 5","boxscore","NYY","","OAK","W","2","1","","30-29","3","6.0","Tanaka","Pomeranz","Robertson","2:57","D","44,346","+"
"60","60","Friday, Jun 6","boxscore","NYY","@","KCR","W","4","2","","31-29","2","6.0","Whitley","Guthrie","Robertson","2:51","N","23,418","++"
"61","61","Saturday, Jun 7","boxscore","NYY","@","KCR","L","4","8","","31-30","3","6.0","Crow","Phelps","","3:10","N","26,991","-"
"62","62","Sunday, Jun 8","boxscore","NYY","@","KCR","L","1","2","","31-31","3","6.0","Shields","Kuroda","Holland","2:48","D","24,614","--"
"63","63","Tuesday, Jun 10","boxscore","NYY","@","SEA","W","3","2","","32-31","2","5.5","Betances","Iwakuma","Robertson","2:50","N","28,405","+"
"64","64","Wednesday, Jun 11","boxscore","NYY","@","SEA","W","4","2","","33-31","2","4.5","Tanaka","Young","","2:44","N","28,434","++"
"65","65","Thursday, Jun 12","boxscore","NYY","@","SEA","W","6","3","","34-31","2","3.5","Whitley","Elias","Robertson","2:56","N","40,596","+++"
"66","66","Friday, Jun 13","boxscore","NYY","@","OAK","W","7","0","","35-31","2","3.5","Phelps","Gray","","3:05","N","36,067","++++"
"67","67","Saturday, Jun 14","boxscore","NYY","@","OAK","L","1","5","","35-32","2","3.5","Kazmir","Kuroda","","2:45","N","36,067","-"
"68","68","Sunday, Jun 15","boxscore","NYY","@","OAK","L","5","10","","35-33","2","4.5","Chavez","Nuno","","3:06","D","36,067","--"
"69","69","Tuesday, Jun 17","boxscore","NYY","","TOR","W","3","1","","36-33","2","3.5","Tanaka","Stroman","Robertson","3:07","N","41,834","+"
"70","70","Wednesday, Jun 18","boxscore","NYY","","TOR","W","7","3","","37-33","2","2.5","Whitley","Buehrle","","3:02","N","41,342","++"
"71","71","Thursday, Jun 19","boxscore","NYY","","TOR","W","6","4","","38-33","2","1.5","Phelps","Hutchison","Warren","3:47","N","40,169","+++"
"72","72","Friday, Jun 20","boxscore","NYY","","BAL","W-wo","5","3","","39-33","2","1.5","Huff","Britton","","3:38","N","46,197","++++"
"73","73","Saturday, Jun 21","boxscore","NYY","","BAL","L","1","6","","39-34","2","1.5","Norris","Nuno","","2:57","D","47,165","-"
"74","74","Sunday, Jun 22","boxscore","NYY","","BAL","L","0","8","","39-35","2","1.5","Tillman","Tanaka","","3:03","D","47,493","--"
"75","75","Monday, Jun 23","boxscore","NYY","@","TOR","L","3","8","","39-36","3","2.5","Stroman","Whitley","","2:45","N","31,554","---"
"76","76","Tuesday, Jun 24","boxscore","NYY","@","TOR","L-wo","6","7","","39-37","3","3.5","Janssen","Warren","","3:05","N","34,206","----"
"77","77","Wednesday, Jun 25","boxscore","NYY","@","TOR","W","5","3","","40-37","3","2.5","Kuroda","Hutchison","Robertson","3:02","N","34,710","+"
"78","78","Friday, Jun 27","boxscore","NYY","","BOS","W","6","0","","41-37","3","2.0","Nuno","Workman","","2:42","N","48,522","++"
"79","79","Saturday, Jun 28","boxscore","NYY","","BOS","L","1","2","","41-38","3","2.0","Lester","Tanaka","Uehara","2:47","N","48,433","-"
"80","80","Sunday, Jun 29","boxscore","NYY","","BOS","L","5","8","","41-39","3","2.0","Lackey","Whitley","Uehara","3:38","N","48,124","--"
"81","81","Monday, Jun 30","boxscore","NYY","","TBR","L","3","4","12","41-40","3","2.5","Boxberger","Ramirez","","4:35","N","36,052","---"
"82","82","Tuesday, Jul 1","boxscore","NYY","","TBR","L","1","2","","41-41","3","3.5","Price","Kuroda","Balfour","3:13","N","35,866","----"
"83","83","Wednesday, Jul 2","boxscore","NYY","","TBR","L","3","6","","41-42","3","4.5","Odorizzi","Nuno","Boxberger","3:32","D","42,343","-----"
"84","84","Thursday, Jul 3","boxscore","NYY","@","MIN","W","7","4","","42-42","3","3.5","Tanaka","Hughes","Robertson","2:36","N","34,714","+"
"85","85","Friday, Jul 4","boxscore","NYY","@","MIN","W","6","5","","43-42","3","3.0","Huff","Gibson","Robertson","3:17","D","36,952","++"
"86","86","Saturday, Jul 5","boxscore","NYY","@","MIN","L-wo","1","2","11","43-43","3","3.5","Duensing","Thornton","","3:41","D","36,514","-"
"87","87","Sunday, Jul 6","boxscore","NYY","@","MIN","W","9","7","","44-43","3","3.5","Kuroda","Nolasco","Robertson","3:11","D","31,171","+"
"88","88","Monday, Jul 7","boxscore","NYY","@","CLE","W","5","3","","45-43","3","3.5","Greene","Masterson","Betances","3:00","N","21,558","++"
"89","89","Tuesday, Jul 8","boxscore","NYY","@","CLE","L","3","5","","45-44","3","4.0","Bauer","Tanaka","Allen","2:55","N","23,384","-"
"90","90","Wednesday, Jul 9","boxscore","NYY","@","CLE","W","5","4","14","46-44","3","3.0","Whitley","Pestano","Robertson","4:51","N","21,727","+"
"91","91","Thursday, Jul 10","boxscore","NYY","@","CLE","L","3","9","","46-45","3","4.0","Carrasco","Thornton","","3:30","N","28,334","-"
"92","92","Friday, Jul 11","boxscore","NYY","@","BAL","L-wo","2","3","10","46-46","3","5.0","McFarland","Warren","","3:05","N","45,389","--"
"93","93","Saturday, Jul 12","boxscore","NYY","@","BAL","W","3","0","","47-46","3","4.0","Greene","Tillman","Robertson","3:02","D","46,667","+"
"94","94","Sunday, Jul 13","boxscore","NYY","@","BAL","L","1","3","5","47-47","3","5.0","Gausman","Whitley","","1:39","N","34,483","-"
"95","95","Friday, Jul 18","boxscore","NYY","","CIN","W","4","3","","48-47","2","4.0","Phelps","Leake","Robertson","2:36","N","47,372","+"
"96","96","Saturday, Jul 19","boxscore","NYY","","CIN","W","7","1","","49-47","2","4.0","McCarthy","Simon","","2:41","D","47,606","++"
"97","97","Sunday, Jul 20","boxscore","NYY","","CIN","W-wo","3","2","","50-47","2","3.0","Robertson","Chapman","","3:32","D","43,115","+++"
"98","98","Monday, Jul 21","boxscore","NYY","","TEX","L","2","4","","50-48","2","4.0","Mikolas","Greene","Soria","3:31","N","45,278","-"
"99","99","Tuesday, Jul 22","boxscore","NYY","","TEX","W-wo","2","1","14","51-48","2","4.0","Francis","Tepesch","","4:51","N","37,669","+"
"100","100","Wednesday, Jul 23","boxscore","NYY","","TEX","W","2","1","5","52-48","2","3.0","Phelps","Darvish","","1:36","N","37,585","++"
"Rk","Gm#","Date","","Tm","","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"101","101","Thursday, Jul 24","boxscore","NYY","","TEX","W","4","2","","53-48","2","3.0","McCarthy","Lewis","Robertson","2:47","D","45,105","+++"
"102","102","Friday, Jul 25","boxscore","NYY","","TOR","W","6","4","","54-48","2","3.0","Kuroda","Buehrle","Robertson","2:40","N","44,237","++++"
"103","103","Saturday, Jul 26","boxscore","NYY","","TOR","L","4","6","","54-49","2","3.0","Hutchison","Kelley","","3:14","D","46,166","-"
"104","104","Sunday, Jul 27","boxscore","NYY","","TOR","L","4","5","","54-50","3","4.0","Sanchez","Robertson","Janssen","3:22","D","45,063","--"
"105","105","Monday, Jul 28","boxscore","NYY","@","TEX","L","2","4","","54-51","3","4.5","Darvish","Phelps","Feliz","3:01","N","44,508","---"
"106","106","Tuesday, Jul 29","boxscore","NYY","@","TEX","W","12","11","","55-51","3","4.5","McCarthy","Martinez","Robertson","3:51","N","41,934","+"
"107","107","Wednesday, Jul 30","boxscore","NYY","@","TEX","L","2","3","","55-52","3","5.5","Lewis","Kuroda","Feliz","2:49","N","46,599","-"
"108","108","Friday, Aug 1","boxscore","NYY","@","BOS","L","3","4","","55-53","3","6.0","Ranaudo","Capuano","Uehara","3:03","N","37,782","--"
"109","109","Saturday, Aug 2","boxscore","NYY","@","BOS","W","6","4","","56-53","3","5.0","Kelley","Webster","Robertson","3:56","D","37,302","+"
"110","110","Sunday, Aug 3","boxscore","NYY","@","BOS","W","8","7","","57-53","3","5.0","Rogers","Breslow","Robertson","3:42","N","38,035","++"
"111","111","Monday, Aug 4","boxscore","NYY","","DET","W","2","1","","58-53","3","5.0","McCarthy","Scherzer","Robertson","3:19","N","41,603","+++"
"112","112","Tuesday, Aug 5","boxscore","NYY","","DET","L","3","4","12","58-54","3","6.0","Soria","Daley","Nathan","4:11","N","40,078","-"
"113","113","Wednesday, Aug 6","boxscore","NYY","","DET","W","5","1","","59-54","3","5.0","Warren","Verlander","","3:10","N","40,067","+"
"114","114","Thursday, Aug 7","boxscore","NYY","","DET","W","1","0","","60-54","2","5.0","Greene","Porcello","Robertson","2:49","D","47,013","++"
"115","115","Friday, Aug 8","boxscore","NYY","","CLE","W","10","6","","61-54","2","5.0","Rogers","Bauer","","3:53","N","43,972","+++"
"116","116","Saturday, Aug 9","boxscore","NYY","","CLE","L","0","3","","61-55","2","6.0","Kluber","McCarthy","Allen","2:59","D","47,376","-"
"117","117","Sunday, Aug 10","boxscore","NYY","","CLE","L","1","4","","61-56","3","6.0","Carrasco","Kuroda","","3:08","D","46,152","--"
"118","118","Monday, Aug 11","boxscore","NYY","@","BAL","L","3","11","","61-57","3","7.0","Norris","Capuano","","3:41","N","34,018","---"
"119","119","Wednesday, Aug 13","boxscore","NYY","@","BAL","L","3","5","","61-58","3","8.0","O'Day","Kelley","Britton","2:45","N","37,587","----"
"120","120","Friday, Aug 15","boxscore","NYY","@","TBR","L","0","5","","61-59","3","8.0","Cobb","McCarthy","","2:42","N","26,535","-----"
"121","121","Saturday, Aug 16","boxscore","NYY","@","TBR","W","3","2","","62-59","3","7.0","Betances","McGee","Robertson","2:59","D","31,042","+"
"122","122","Sunday, Aug 17","boxscore","NYY","@","TBR","W","4","2","","63-59","2","7.0","Kuroda","Hellickson","Robertson","3:13","D","28,812","++"
"123","123","Tuesday, Aug 19","boxscore","NYY","","HOU","L","4","7","","63-60","2","8.5","Fields","Robertson","Qualls","3:38","N","40,015","-"
"124","124","Wednesday, Aug 20","boxscore","NYY","","HOU","L","2","5","","63-61","3","9.5","Feldman","Huff","Veras","3:29","N","42,102","--"
"125","125","Thursday, Aug 21","boxscore","NYY","","HOU","W","3","0","","64-61","2","9.0","McCarthy","Keuchel","","2:07","D","41,767","+"
"126","126","Friday, Aug 22","boxscore","NYY","","CHW","W-wo","4","3","","65-61","2","8.0","Robertson","Webb","","3:23","N","43,811","++"
"127","127","Saturday, Aug 23","boxscore","NYY","","CHW","W","5","3","","66-61","2","7.0","Kuroda","Carroll","Robertson","2:54","D","47,594","+++"
"128","128","Sunday, Aug 24","boxscore","NYY","","CHW","W-wo","7","4","10","67-61","2","6.0","Huff","Petricka","","3:17","D","43,366","++++"
"129","129","Monday, Aug 25","boxscore","NYY","@","KCR","W","8","1","","68-61","2","6.0","Pineda","Shields","","3:02","N","31,758","+++++"
"130","130","Tuesday, Aug 26","boxscore","NYY","@","DET","L","2","5","","68-62","2","7.0","Porcello","McCarthy","Nathan","2:30","N","40,488","-"
"131","131","Wednesday, Aug 27","boxscore","NYY","@","DET","W","8","4","","69-62","2","6.0","Greene","Price","","3:29","N","40,876","+"
"132","132","Thursday, Aug 28","boxscore","NYY","@","DET","L-wo","2","3","","69-63","2","7.0","Coke","Kelley","","2:54","D","42,647","-"
"133","133","Friday, Aug 29","boxscore","NYY","@","TOR","W","6","3","","70-63","2","7.0","Capuano","Buehrle","Robertson","3:20","N","43,318","+"
"134","134","Saturday, Aug 30","boxscore","NYY","@","TOR","L","0","2","","70-64","2","8.0","Hutchison","Pineda","Sanchez","2:32","D","45,863","-"
"135","135","Sunday, Aug 31","boxscore","NYY","@","TOR","L","3","4","","70-65","2","9.0","Happ","McCarthy","Janssen","2:28","D","45,678","--"
"136","136","Tuesday, Sep 2","boxscore","NYY","","BOS","L","4","9","","70-66","2","9.5","Kelly","Greene","","3:28","N","40,334","---"
"137","137","Wednesday, Sep 3","boxscore","NYY","","BOS","W","5","1","","71-66","2","9.5","Kuroda","Ranaudo","","3:12","N","40,007","+"
"138","138","Thursday, Sep 4","boxscore","NYY","","BOS","W-wo","5","4","","72-66","2","9.5","Warren","Uehara","","3:16","N","44,708","++"
"139","139","Friday, Sep 5","boxscore","NYY","","KCR","L","0","1","","72-67","2","9.5","Shields","Pineda","Davis","2:33","N","36,284","-"
"140","140","Saturday, Sep 6","boxscore","NYY","","KCR","W","6","2","","73-67","2","8.5","McCarthy","Hendriks","","2:48","D","45,262","+"
"141","141","Sunday, Sep 7","boxscore","NYY","","KCR","L","0","2","","73-68","2","9.5","Ventura","Greene","Davis","3:16","D","48,110","-"
"142","142","Tuesday, Sep 9","boxscore","NYY","","TBR","L","3","4","","73-69","3","11.0","Archer","Kuroda","McGee","3:18","N","31,188","--"
"143","143","Wednesday, Sep 10","boxscore","NYY","","TBR","W","8","5","","74-69","3","11.0","Claiborne","Odorizzi","","3:31","N","31,591","+"
"144","144","Thursday, Sep 11","boxscore","NYY","","TBR","W-wo","5","4","","75-69","3","10.5","Kelley","McGee","","3:05","N","32,627","++"
"145","145","Friday, Sep 12 (1)","boxscore","NYY","@","BAL","L-wo","1","2","11","75-70","3","12.5","Brach","Warren","","3:51","D","31,871","-"
"146","146","Friday, Sep 12 (2)","boxscore","NYY","@","BAL","L","0","5","","75-71","3","12.5","Norris","Mitchell","","2:57","N","43,707","--"
"147","147","Saturday, Sep 13","boxscore","NYY","@","BAL","W","3","2","","76-71","3","11.5","Greene","Gonzalez","Robertson","3:28","D","44,231","+"
"148","148","Sunday, Sep 14","boxscore","NYY","@","BAL","L-wo","2","3","","76-72","3","12.5","O'Day","Robertson","","3:04","N","43,947","-"
"149","149","Monday, Sep 15","boxscore","NYY","@","TBR","L-wo","0","1","","76-73","3","13.5","Peralta","Kelley","","3:28","N","16,058","--"
"150","150","Tuesday, Sep 16","boxscore","NYY","@","TBR","L","1","6","","76-74","3","14.5","Odorizzi","Pineda","","3:32","N","21,387","---"
"Rk","Gm#","Date","","Tm","","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"151","151","Wednesday, Sep 17","boxscore","NYY","@","TBR","W","3","2","","77-74","2","14.5","McCarthy","Cobb","Robertson","2:57","N","26,332","+"
"152","152","Thursday, Sep 18","boxscore","NYY","","TOR","W-wo","3","2","","78-74","2","14.0","Robertson","Sanchez","","2:39","N","34,279","++"
"153","153","Friday, Sep 19","boxscore","NYY","","TOR","W","5","3","","79-74","2","13.0","Kuroda","Buehrle","Warren","2:44","N","40,059","+++"
"154","154","Saturday, Sep 20","boxscore","NYY","","TOR","L","3","6","","79-75","2","14.0","Stroman","Capuano","Janssen","3:18","D","47,292","-"
"155","155","Sunday, Sep 21","boxscore","NYY","","TOR","W","5","2","","80-75","2","13.0","Tanaka","Hutchison","Robertson","3:09","D","48,144","+"
"156","156","Monday, Sep 22","boxscore","NYY","","BAL","W","5","0","","81-75","2","12.0","Pineda","Chen","","3:00","N","35,614","++"
"157","157","Tuesday, Sep 23","boxscore","NYY","","BAL","L","4","5","","81-76","2","13.0","Jimenez","McCarthy","Britton","3:22","N","43,201","-"
"158","158","Wednesday, Sep 24","boxscore","NYY","","BAL","L","5","9","","81-77","2","14.0","Norris","Greene","O'Day","3:32","D","46,056","--"
"159","159","Thursday, Sep 25","boxscore","NYY","","BAL","W-wo","6","5","","82-77","2","13.0","Robertson","Meek","","3:10","N","48,613","+"
"160","160","Friday, Sep 26","boxscore","NYY","@","BOS","W","3","2","","83-77","2","12.0","Capuano","Wright","Robertson","3:01","N","37,605","++"
"161","161","Saturday, Sep 27","boxscore","NYY","@","BOS","L","4","10","","83-78","2","12.0","Kelly","Tanaka","","3:04","D","37,147","-"
"162","162","Sunday, Sep 28","boxscore","NYY","@","BOS","W","9","5","","84-78","2","12.0","Pineda","Buchholz","","3:14","D","36,879","+"
"Rk","Gm#","Date","","Tm","","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
